500;0.09726262092590332
1000;0.3267984390258789
1500;0.7682137489318848
2000;1.1201369762420654
2500;1.8493328094482422
3000;2.714757204055786
3500;3.703456401824951
4000;4.713008642196655
4500;6.239055871963501
5000;7.879076957702637
